ASTR,1010,001,Solar System Astronomy,25%,35%,16%,10%,7%,0%,0%,8%,"The, Lih-sin"
ASTR,1020,001,Stellar Astronomy,27%,26%,11%,5%,16%,0%,0%,15%,"Porter, Amber L"
ASTR,1020,002,Stellar Astronomy,24%,38%,17%,9%,4%,0%,0%,7%,"Porter, Amber L"
ASTR,1030,001,Solar Systm Astr Lab,35%,35%,8%,4%,19%,0%,0%,0%,"Porter, Amber L"
ASTR,1030,002,Solar Systm Astr Lab,38%,35%,12%,4%,0%,0%,0%,12%,"Porter, Amber L"
ASTR,1030,003,Solar Systm Astr Lab,38%,29%,24%,5%,0%,0%,0%,5%,"Porter, Amber L"
ASTR,1040,001,Stellar Astr Lab,64%,18%,14%,0%,0%,0%,0%,5%,"Porter, Amber L"
ASTR,1040,002,Stellar Astr Lab,75%,13%,0%,0%,6%,0%,0%,6%,"Porter, Amber L"
ASTR,1040,003,Stellar Astr Lab,58%,33%,0%,0%,0%,0%,0%,8%,"Porter, Amber L"
ASTR,1040,005,Stellar Astr Lab,55%,20%,5%,0%,5%,0%,0%,15%,"Porter, Amber L"
AUD,2850,001,Acoustics of Music,20%,50%,20%,10%,0%,0%,0%,0%,"Altstatt, Hamilton S"
AUE,8160,001,Eng Combustion Emiss,75%,23%,3%,0%,0%,0%,0%,0%,"Prucka, Robert G"
AUE,8170,003,Alt Energy Sources,95%,3%,0%,0%,0%,0%,0%,3%,"Onori, Simona"
AUE,8500,006,Stability/Safety Sys,43%,53%,3%,0%,0%,0%,0%,0%,"Ayalew, Beshah"
AUE,8550,016,Auto Struct Analysis,32%,56%,12%,0%,0%,0%,0%,0%,"Schmueser, David Wil"
AUE,8690,008,Qual Assur Automotiv Manuf Sys,49%,46%,5%,0%,0%,0%,0%,0%,"Mears, Michael L"
AUE,8770,009,Light-Weight Design,52%,39%,6%,0%,3%,0%,0%,0%,"Abu-Farha, Fadi Kama"
AUE,8860,001,Noise Vibration,63%,32%,5%,0%,0%,0%,0%,0%,"Feldmaier, Douglas"
AUE,8900,102,Automotive Engineering Project,67%,33%,0%,0%,0%,0%,0%,0%,"Pisu, Pierluigi"
AUE,8930,003,Applied Dynamics,37%,47%,11%,0%,5%,0%,0%,0%,"Haque, Imtiaz Ul"
AUE,8930,004,Mechanics of Composites Struct,50%,43%,7%,0%,0%,0%,0%,0%,"Pilla, Srikanth"
AUE,8930,401,Autonomous Driving Techn,67%,31%,3%,0%,0%,0%,0%,0%,"Jia, Yunyi"
AUE,8930,402,Sustainability & LCE,71%,29%,0%,0%,0%,0%,0%,0%,"Pilla, Srikanth"
AVS,2000,001,Beef Cattle Tech,62%,27%,8%,0%,4%,0%,0%,0%,"Long, Nathan M"
AVS,2020,001,CAFLS Plus,90%,0%,0%,0%,0%,0%,0%,10%,"Scott, Thomas R"
AVS,2060,001,Swine Techniques,80%,13%,0%,0%,3%,0%,0%,5%,"Miller, Richelle Lor"
AVS,3010,001,Anat & Phys Dom Ani,44%,32%,13%,5%,3%,0%,0%,3%,"Wilmoth, Tiffany A"
AVS,3100,001,Animal Health,54%,20%,10%,3%,6%,0%,0%,7%,"Scott, Thomas R"
AVS,3150,001,Animal Welfare,46%,21%,33%,0%,0%,0%,0%,0%,"Skewes, Peter A"
AVS,3700,001,Principles of Animal Nutrition,49%,24%,16%,8%,2%,0%,0%,0%,"Strickland, James Ro"
AVS,3750,001,Applied Animal Nutrition,29%,33%,19%,15%,0%,0%,0%,4%,"Lascano, Gustavo Jos",
AVS,4000,001,AVS Professional Development,73%,20%,8%,0%,0%,0%,0%,0%,"Lascano, Johanna Joh",
AVS,4000,002,AVS Professional Development,73%,27%,0%,0%,0%,0%,0%,0%,"Lascano, Johanna Joh",
AVS,4010,001,Beef Production,10%,60%,20%,10%,0%,0%,0%,0%,"Long, Nathan M",
AVS,4060,001,Seminars & Related Topics,50%,38%,13%,0%,0%,0%,0%,0%,"Jones, Jeryl C",
AVS,4060,002,Seminars & Related Topics,33%,47%,13%,7%,0%,0%,0%,0%,"Jones, Jeryl C",
AVS,4100,001,Domestic Ani Behav,31%,46%,17%,3%,1%,0%,0%,2%,"Skewes, Peter A",
AVS,4120,001,Advanced Equine Management,74%,21%,5%,0%,0%,0%,0%,0%,"Vernon, Kristine Lan",
AVS,4130,001,Animal Products,64%,30%,6%,0%,0%,0%,0%,0%,"Miller, Richelle Lor",
AVS,4140,001,Basic Immunology,74%,11%,11%,0%,4%,0%,0%,0%,"Scott, Thomas R",
AVS,4220,006,Special Problems,88%,6%,0%,6%,0%,0%,0%,0%,"Duckett, Susan Kay",
AVS,4530,001,Animal Reproduction,46%,24%,27%,0%,2%,0%,0%,0%,"Birrenkott, Glenn P",
AVS,4530,400,Animal Reproduction,57%,21%,14%,7%,0%,0%,0%,0%,"Birrenkott, Glenn P",
BCHM,3010,001,Molecular Biochem,10%,37%,23%,12%,7%,0%,0%,10%,"Morris, Meredith Tei",
BCHM,3010,002,Molecular Biochem(HON),40%,50%,10%,0%,0%,0%,0%,0%,"Ingram-Smith, Cheryl",H
BCHM,3050,001,Essen Elements Bioch,29%,38%,20%,7%,1%,0%,0%,3%,"Chandrasekaran, Srik",
BCHM,3050,002,Essen Elements Bioch,40%,32%,20%,6%,0%,0%,0%,2%,"Chandrasekaran, Srik",
BCHM,4320,001,Bioch of Metabolism,78%,13%,8%,2%,0%,0%,0%,0%,"Paul, Kimberly S",
BCHM,4340,003,Biochemistry of Metabolism Lab,82%,18%,0%,0%,0%,0%,0%,0%,"Paul, Kimberly S",
BCHM,4340,004,Biochemistry of Metabolism Lab,88%,12%,0%,0%,0%,0%,0%,0%,"Paul, Kimberly S",
BCHM,4360,001,Genes to Proteins,80%,17%,2%,0%,2%,0%,0%,0%,"Sehorn, Michael Glen",
BCHM,4400,001,Bioinformatics,45%,35%,15%,0%,5%,0%,0%,0%,"Wang, Liangjiang",
